Building ID,Registration ID,Borough,House Number,Street Name,Postcode,# of Dwelling Units,Infested Dwelling Unit Count,Eradicated Unit Count,Re-infested  Dwelling Unit Count,Filing Date,Filing Period Start Date,Filling Period End Date,Latitude,Longitude,Community Board,Council District,2010 Census Tract,BIN,BBL,NTA
806228,221419,BRONX,3130,ALBANY CRESCENT,10463,58,0,0,0,1/28/2019,11/1/2017,11/30/2018,40.87897,-73.903116,8,14,277,2016147,2032670020,Kingsbridge Heights-Van Cortlandt Village
44824,206896,BRONX,3044,ALBANY CRESCENT,10463,36,0,0,0,12/6/2021,11/1/2020,10/31/2021,40.877233,-73.90365,8,14,277,2016127,2032660090,Kingsbridge Heights-Van Cortlandt Village
44826,202473,BRONX,3060,ALBANY CRESCENT,10463,20,0,0,0,4/13/2022,11/1/2020,10/31/2021,40.877521,-73.903765,8,14,277,2016129,2032660097,Kingsbridge Heights-Van Cortlandt Village
44826,202473,BRONX,3060,ALBANY CRESCENT,10463,20,1,1,0,1/9/2019,11/1/2017,11/30/2018,40.877521,-73.903765,8,14,277,2016129,2032660097,Kingsbridge Heights-Van Cortlandt Village
44824,206896,BRONX,3044,ALBANY CRESCENT,10463,36,0,0,0,12/3/2022,11/1/2021,10/31/2022,40.877233,-73.90365,8,14,277,2016127,2032660090,Kingsbridge Heights-Van Cortlandt Village
44822,211223,BRONX,3034,ALBANY CRESCENT,10463,40,0,0,0,12/6/2022,11/1/2021,10/31/2022,40.876573,-73.901554,8,14,273,2015738,2032560190,Kingsbridge Heights-Van Cortlandt Village
44826,202473,BRONX,3060,ALBANY CRESCENT,10463,20,0,0,0,2/28/2023,11/1/2021,10/31/2022,40.877521,-73.903765,8,14,277,2016129,2032660097,Kingsbridge Heights-Van Cortlandt Village
44822,211223,BRONX,3034,ALBANY CRESCENT,10463,40,0,0,0,4/9/2021,11/1/2019,10/31/2020,40.876573,-73.901554,8,14,273,2015738,2032560190,Kingsbridge Heights-Van Cortlandt Village
806228,221419,BRONX,3130,ALBANY CRESCENT,10463,58,0,0,0,12/24/2019,11/1/2018,10/31/2019,40.87897,-73.903116,8,14,277,2016147,2032670020,Kingsbridge Heights-Van Cortlandt Village
44826,202473,BRONX,3060,ALBANY CRESCENT,10463,20,0,0,0,12/7/2022,11/1/2021,10/31/2022,40.877521,-73.903765,8,14,277,2016129,2032660097,Kingsbridge Heights-Van Cortlandt Village
44824,206896,BRONX,3044,ALBANY CRESCENT,10463,36,0,0,0,2/10/2021,11/1/2019,10/31/2020,40.877233,-73.90365,8,14,277,2016127,2032660090,Kingsbridge Heights-Van Cortlandt Village
806228,221419,BRONX,3130,ALBANY CRESCENT,10463,58,0,0,0,12/22/2020,11/1/2019,10/31/2020,40.87897,-73.903116,8,14,277,2016147,2032670020,Kingsbridge Heights-Van Cortlandt Village
806228,221419,BRONX,3130,ALBANY CRESCENT,10463,58,0,0,0,12/1/2022,11/1/2021,10/31/2022,40.87897,-73.903116,8,14,277,2016147,2032670020,Kingsbridge Heights-Van Cortlandt Village
44822,211223,BRONX,3034,ALBANY CRESCENT,10463,40,1,1,0,11/11/2020,11/1/2018,10/31/2019,40.876573,-73.901554,8,14,273,2015738,2032560190,Kingsbridge Heights-Van Cortlandt Village
806228,221419,BRONX,3130,ALBANY CRESCENT,10463,58,0,0,0,12/10/2021,11/1/2020,10/31/2021,40.87897,-73.903116,8,14,277,2016147,2032670020,Kingsbridge Heights-Van Cortlandt Village
44822,211223,BRONX,3034,ALBANY CRESCENT,10463,40,0,0,0,12/28/2021,11/1/2020,10/31/2021,40.876573,-73.901554,8,14,273,2015738,2032560190,Kingsbridge Heights-Van Cortlandt Village
44827,201558,BRONX,3064,ALBANY CRESCENT,10463,21,0,0,0,4/19/2021,11/1/2019,10/31/2020,40.877596,-73.903783,8,14,277,2016130,2032660099,Kingsbridge Heights-Van Cortlandt Village
44826,202473,BRONX,3060,ALBANY CRESCENT,10463,20,1,1,1,3/4/2021,11/1/2019,10/31/2020,40.877521,-73.903765,8,14,277,2016129,2032660097,Kingsbridge Heights-Van Cortlandt Village
45823,220351,BRONX,3215,ARLINGTON AVENUE,10463,68,0,0,0,12/30/2021,11/1/2020,10/31/2021,40.884511,-73.912362,8,11,297,2084126,2057890059,Riverdale-Spuyten Duyvil
900276,225735,BRONX,3220,ARLINGTON AVENUE,10463,26,0,0,0,1/16/2019,11/1/2017,11/30/2018,40.884593,-73.912312,8,11,297,2109355,2057887501,Riverdale-Spuyten Duyvil
45823,220351,BRONX,3215,ARLINGTON AVENUE,10463,68,0,0,0,12/30/2022,11/1/2021,10/31/2022,40.884511,-73.912362,8,11,297,2084126,2057890059,Riverdale-Spuyten Duyvil
45823,220351,BRONX,3215,ARLINGTON AVENUE,10463,68,0,0,0,1/13/2021,11/1/2019,10/31/2020,40.884511,-73.912362,8,11,297,2084126,2057890059,Riverdale-Spuyten Duyvil
45822,202113,BRONX,3210,ARLINGTON AVENUE,10463,68,0,0,0,1/13/2021,11/1/2019,10/31/2020,40.88445,-73.912359,8,11,297,2084113,2057880074,Riverdale-Spuyten Duyvil
927518,226196,BRONX,3205,ARLINGTON AVENUE,10463,9,0,0,0,1/13/2021,11/1/2019,10/31/2020,40.884184,-73.912695,8,11,297,2114036,2057897502,Riverdale-Spuyten Duyvil
927518,226196,BRONX,3205,ARLINGTON AVENUE,10463,9,0,0,0,1/25/2019,11/1/2017,11/30/2018,40.884184,-73.912695,8,11,297,2114036,2057897502,Riverdale-Spuyten Duyvil
927518,226196,BRONX,3205,ARLINGTON AVENUE,10463,9,0,0,0,1/10/2020,11/1/2018,10/31/2019,40.884184,-73.912695,8,11,297,2114036,2057897502,Riverdale-Spuyten Duyvil
927518,226196,BRONX,3205,ARLINGTON AVENUE,10463,9,0,0,0,4/26/2023,11/1/2021,10/31/2022,40.884184,-73.912695,8,11,297,2114036,2057897502,Riverdale-Spuyten Duyvil
45823,220351,BRONX,3215,ARLINGTON AVENUE,10463,69,0,0,0,1/29/2019,11/1/2017,11/30/2018,40.884511,-73.912362,8,11,297,2084126,2057890059,Riverdale-Spuyten Duyvil
45822,202113,BRONX,3210,ARLINGTON AVENUE,10463,68,0,0,0,12/30/2022,11/1/2021,10/31/2022,40.88445,-73.912359,8,11,297,2084113,2057880074,Riverdale-Spuyten Duyvil
900276,225735,BRONX,3220,ARLINGTON AVENUE,10463,26,0,0,0,12/16/2022,11/1/2021,10/31/2022,40.884593,-73.912312,8,11,297,2109355,2057887501,Riverdale-Spuyten Duyvil
45823,220351,BRONX,3215,ARLINGTON AVENUE,10463,69,0,0,0,12/4/2019,11/1/2018,10/31/2019,40.884511,-73.912362,8,11,297,2084126,2057890059,Riverdale-Spuyten Duyvil
900276,225735,BRONX,3220,ARLINGTON AVENUE,10463,26,0,0,0,12/21/2020,11/1/2019,10/31/2020,40.884593,-73.912312,8,11,297,2109355,2057887501,Riverdale-Spuyten Duyvil
900276,225735,BRONX,3220,ARLINGTON AVENUE,10463,26,0,0,0,11/5/2020,11/1/2018,10/31/2019,40.884593,-73.912312,8,11,297,2109355,2057887501,Riverdale-Spuyten Duyvil
45822,202113,BRONX,3210,ARLINGTON AVENUE,10463,68,0,0,0,12/30/2021,11/1/2020,10/31/2021,40.88445,-73.912359,8,11,297,2084113,2057880074,Riverdale-Spuyten Duyvil
900276,225735,BRONX,3220,ARLINGTON AVENUE,10463,26,0,0,0,12/20/2021,11/1/2020,10/31/2021,40.884593,-73.912312,8,11,297,2109355,2057887501,Riverdale-Spuyten Duyvil
45822,202113,BRONX,3210,ARLINGTON AVENUE,10463,67,0,0,0,1/29/2019,11/1/2017,11/30/2018,40.88445,-73.912359,8,11,297,2084113,2057880074,Riverdale-Spuyten Duyvil
45822,202113,BRONX,3210,ARLINGTON AVENUE,10463,68,1,1,0,12/4/2019,11/1/2018,10/31/2019,40.88445,-73.912359,8,11,297,2084113,2057880074,Riverdale-Spuyten Duyvil
46528,205688,BRONX,3064,BAILEY AVENUE,10463,30,0,0,0,12/22/2022,11/1/2021,10/31/2022,40.877447,-73.902887,8,14,277,2015923,2032610018,Kingsbridge Heights-Van Cortlandt Village
46568,205794,BRONX,3804,BAILEY AVENUE,10463,64,0,0,0,1/9/2023,11/1/2021,10/31/2022,40.884241,-73.897662,8,11,279,2015999,2032630001,Kingsbridge Heights-Van Cortlandt Village
46536,221508,BRONX,3123,BAILEY AVENUE,10463,52,1,1,0,12/17/2020,11/1/2019,10/31/2020,40.878675,-73.901887,8,14,277,2016155,2032670056,Kingsbridge Heights-Van Cortlandt Village
46528,205688,BRONX,3064,BAILEY AVENUE,10463,31,0,0,0,1/30/2019,11/1/2017,11/30/2018,40.877447,-73.902887,8,14,277,2015923,2032610018,Kingsbridge Heights-Van Cortlandt Village
46536,221508,BRONX,3123,BAILEY AVENUE,10463,52,0,0,0,12/15/2021,11/1/2020,10/31/2021,40.878675,-73.901887,8,14,277,2016155,2032670056,Kingsbridge Heights-Van Cortlandt Village
46563,220593,BRONX,3476,BAILEY AVENUE,10463,2,0,0,0,5/27/2021,11/1/2019,10/31/2020,40.881687,-73.899825,8,11,279,2015984,2032620040,Kingsbridge Heights-Van Cortlandt Village
46525,217797,BRONX,3058,BAILEY AVENUE,10463,9,0,0,0,1/26/2023,11/1/2021,10/31/2022,40.877375,-73.902948,8,14,277,2015921,2032610015,Kingsbridge Heights-Van Cortlandt Village
46541,212519,BRONX,3150,BAILEY AVENUE,10463,31,1,1,0,12/5/2022,11/1/2021,10/31/2022,40.878791,-73.901771,8,14,277,2015946,2032610086,Kingsbridge Heights-Van Cortlandt Village
46557,217897,BRONX,3460,BAILEY AVENUE,10463,8,0,0,0,2/22/2021,11/1/2019,10/31/2020,40.88155,-73.899915,8,11,279,2015978,2032620028,Kingsbridge Heights-Van Cortlandt Village
46568,205794,BRONX,3804,BAILEY AVENUE,10463,64,0,0,0,2/16/2022,11/1/2020,10/31/2021,40.884241,-73.897662,8,11,279,2015999,2032630001,Kingsbridge Heights-Van Cortlandt Village
46541,212519,BRONX,3150,BAILEY AVENUE,10463,75,0,0,0,2/9/2021,11/1/2019,10/31/2020,40.878791,-73.901771,8,14,277,2015946,2032610086,Kingsbridge Heights-Van Cortlandt Village
46568,205794,BRONX,3804,BAILEY AVENUE,10463,64,0,0,0,4/5/2021,11/1/2019,10/31/2020,40.884241,-73.897662,8,11,279,2015999,2032630001,Kingsbridge Heights-Van Cortlandt Village
46544,210074,BRONX,3306,BAILEY AVENUE,10463,9,0,0,0,2/28/2021,11/1/2019,10/31/2020,40.87969,-73.901068,8,14,277,2015949,2032610098,Kingsbridge Heights-Van Cortlandt Village
46541,212519,BRONX,3150,BAILEY AVENUE,10463,75,1,1,0,12/5/2022,11/1/2021,10/31/2022,40.878791,-73.901771,8,14,277,2015946,2032610086,Kingsbridge Heights-Van Cortlandt Village
46499,221137,BRONX,2682,BAILEY AVENUE,10463,55,0,0,0,7/9/2019,11/1/2017,11/30/2018,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46499,221137,BRONX,2682,BAILEY AVENUE,10463,55,0,0,0,11/1/2022,11/1/2020,10/31/2021,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46502,217790,BRONX,2800,BAILEY AVENUE,10463,92,0,0,0,4/14/2021,11/1/2019,10/31/2020,40.873356,-73.905554,8,14,273,2015865,2032590006,Kingsbridge Heights-Van Cortlandt Village
46543,214442,BRONX,3300,BAILEY AVENUE,10463,97,0,0,0,12/30/2021,11/1/2020,10/31/2021,40.879454,-73.901253,8,14,277,2015948,2032610092,Kingsbridge Heights-Van Cortlandt Village
46533,217935,BRONX,3110,BAILEY AVENUE,10463,13,0,0,0,12/28/2018,11/1/2017,11/30/2018,40.87828,-73.90218,8,14,277,2015926,2032610026,Kingsbridge Heights-Van Cortlandt Village
46499,221137,BRONX,2682,BAILEY AVENUE,10463,55,0,0,0,10/14/2020,11/1/2018,10/31/2019,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46527,212797,BRONX,3061,BAILEY AVENUE,10463,25,0,0,0,12/5/2019,11/1/2018,10/31/2019,40.877408,-73.902948,8,14,277,2016136,2032660127,Kingsbridge Heights-Van Cortlandt Village
46508,217908,BRONX,2878,BAILEY AVENUE,10463,3,0,0,0,3/19/2022,11/1/2020,10/31/2021,40.875452,-73.904329,8,14,273,2015887,2032600019,Kingsbridge Heights-Van Cortlandt Village
46527,212797,BRONX,3061,BAILEY AVENUE,10463,25,0,0,0,12/3/2021,11/1/2020,10/31/2021,40.877408,-73.902948,8,14,277,2016136,2032660127,Kingsbridge Heights-Van Cortlandt Village
46504,200422,BRONX,2840,BAILEY AVENUE,10463,88,0,0,0,3/16/2023,11/1/2021,10/31/2022,40.874221,-73.904967,8,14,273,2015867,2032590022,Kingsbridge Heights-Van Cortlandt Village
46524,209419,BRONX,3057,BAILEY AVENUE,10463,11,0,0,0,12/15/2020,11/1/2019,10/31/2020,40.877362,-73.902988,8,14,277,2016137,2032660129,Kingsbridge Heights-Van Cortlandt Village
46543,214442,BRONX,3300,BAILEY AVENUE,10463,97,0,0,0,1/15/2020,11/1/2018,10/31/2019,40.879454,-73.901253,8,14,277,2015948,2032610092,Kingsbridge Heights-Van Cortlandt Village
46535,221290,BRONX,3119,BAILEY AVENUE,10463,66,0,0,0,2/28/2019,11/1/2017,11/30/2018,40.878401,-73.902104,8,14,277,2016156,2032670060,Kingsbridge Heights-Van Cortlandt Village
46535,221290,BRONX,3119,BAILEY AVENUE,10463,66,0,0,0,12/9/2022,11/1/2021,10/31/2022,40.878401,-73.902104,8,14,277,2016156,2032670060,Kingsbridge Heights-Van Cortlandt Village
46508,217908,BRONX,2878,BAILEY AVENUE,10463,3,0,0,0,3/19/2022,11/1/2020,10/31/2021,40.875452,-73.904329,8,14,273,2015887,2032600019,Kingsbridge Heights-Van Cortlandt Village
46499,221137,BRONX,2682,BAILEY AVENUE,10463,55,0,0,0,12/1/2022,11/1/2021,10/31/2022,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46520,205763,BRONX,3036,BAILEY AVENUE,10463,42,0,0,0,3/24/2021,11/1/2019,10/31/2020,40.877117,-73.903173,8,14,277,2015920,2032610005,Kingsbridge Heights-Van Cortlandt Village
46533,217935,BRONX,3110,BAILEY AVENUE,10463,13,0,0,0,2/16/2022,11/1/2020,10/31/2021,40.87828,-73.90218,8,14,277,2015926,2032610026,Kingsbridge Heights-Van Cortlandt Village
46525,217797,BRONX,3058,BAILEY AVENUE,10463,9,0,0,0,12/16/2020,11/1/2019,10/31/2020,40.877375,-73.902948,8,14,277,2015921,2032610015,Kingsbridge Heights-Van Cortlandt Village
46536,221508,BRONX,3123,BAILEY AVENUE,10463,52,0,0,0,12/9/2022,11/1/2021,10/31/2022,40.878675,-73.901887,8,14,277,2016155,2032670056,Kingsbridge Heights-Van Cortlandt Village
46505,208406,BRONX,2860,BAILEY AVENUE,10463,79,0,0,0,12/18/2020,11/1/2019,10/31/2020,40.87506,-73.904503,8,14,273,2015884,2032600005,Kingsbridge Heights-Van Cortlandt Village
46520,205763,BRONX,3036,BAILEY AVENUE,10463,42,0,0,0,10/20/2022,11/1/2020,10/31/2021,40.877117,-73.903173,8,14,277,2015920,2032610005,Kingsbridge Heights-Van Cortlandt Village
46520,205763,BRONX,3036,BAILEY AVENUE,10463,42,0,0,0,10/20/2022,11/1/2020,10/31/2021,40.877117,-73.903173,8,14,277,2015920,2032610005,Kingsbridge Heights-Van Cortlandt Village
46510,221994,BRONX,2882,BAILEY AVENUE,10463,3,0,0,0,12/20/2021,11/1/2020,10/31/2021,40.87554,-73.904289,8,14,273,2015889,2032600021,Kingsbridge Heights-Van Cortlandt Village
46507,227715,BRONX,2876,BAILEY AVENUE,10463,3,0,0,0,12/1/2021,11/1/2020,10/31/2021,40.875408,-73.904347,8,14,273,2015886,2032600018,Kingsbridge Heights-Van Cortlandt Village
46571,202135,BRONX,3822,BAILEY AVENUE,10463,58,0,0,0,2/25/2019,11/1/2017,11/30/2018,40.884531,-73.897249,8,11,279,2016001,2032630025,Kingsbridge Heights-Van Cortlandt Village
46503,216679,BRONX,2820,BAILEY AVENUE,10463,100,0,0,0,12/10/2021,11/1/2020,10/31/2021,40.87379,-73.90526,8,14,273,2015866,2032590014,Kingsbridge Heights-Van Cortlandt Village
46524,209419,BRONX,3057,BAILEY AVENUE,10463,11,0,0,0,12/2/2022,11/1/2021,10/31/2022,40.877362,-73.902988,8,14,277,2016137,2032660129,Kingsbridge Heights-Van Cortlandt Village
46499,221137,BRONX,2682,BAILEY AVENUE,10463,55,0,0,0,1/5/2021,11/1/2019,10/31/2020,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46569,203315,BRONX,3810,BAILEY AVENUE,10463,57,3,3,0,2/28/2019,11/1/2017,11/30/2018,40.884337,-73.897524,8,11,279,2016000,2032630007,Kingsbridge Heights-Van Cortlandt Village
46503,216679,BRONX,2820,BAILEY AVENUE,10463,100,0,0,0,12/24/2019,11/1/2018,10/31/2019,40.87379,-73.90526,8,14,273,2015866,2032590014,Kingsbridge Heights-Van Cortlandt Village
46511,216650,BRONX,2886,BAILEY AVENUE,10463,3,0,0,0,5/31/2021,11/1/2019,10/31/2020,40.875628,-73.904252,8,14,273,2015890,2032600022,Kingsbridge Heights-Van Cortlandt Village
46510,221994,BRONX,2882,BAILEY AVENUE,10463,3,0,0,0,12/5/2022,11/1/2021,10/31/2022,40.87554,-73.904289,8,14,273,2015889,2032600021,Kingsbridge Heights-Van Cortlandt Village
46511,216650,BRONX,2886,BAILEY AVENUE,10463,3,0,0,0,5/11/2023,11/1/2021,10/31/2022,40.875628,-73.904252,8,14,273,2015890,2032600022,Kingsbridge Heights-Van Cortlandt Village
46502,217790,BRONX,2800,BAILEY AVENUE,10463,92,0,0,0,5/3/2023,11/1/2021,10/31/2022,40.873356,-73.905554,8,14,273,2015865,2032590006,Kingsbridge Heights-Van Cortlandt Village
46526,217802,BRONX,3060,BAILEY AVENUE,10463,9,0,0,0,12/7/2021,11/1/2020,10/31/2021,40.8774,-73.90293,8,14,277,2015922,2032610017,Kingsbridge Heights-Van Cortlandt Village
46500,207136,BRONX,2698,BAILEY AVENUE,10463,71,2,2,0,12/31/2019,11/1/2018,10/31/2019,40.87157,-73.90646,7,14,269,2015173,2032390037,University Heights (North)-Fordham
46499,221137,BRONX,2682,BAILEY AVENUE,10463,52,0,52,0,12/1/2022,11/1/2021,10/31/2022,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46510,221994,BRONX,2882,BAILEY AVENUE,10463,3,0,0,0,8/4/2020,11/1/2018,10/31/2019,40.87554,-73.904289,8,14,273,2015889,2032600021,Kingsbridge Heights-Van Cortlandt Village
46535,221290,BRONX,3119,BAILEY AVENUE,10463,66,0,0,0,12/17/2020,11/1/2019,10/31/2020,40.878401,-73.902104,8,14,277,2016156,2032670060,Kingsbridge Heights-Van Cortlandt Village
46533,217935,BRONX,3110,BAILEY AVENUE,10463,13,0,0,0,2/1/2023,11/1/2021,10/31/2022,40.87828,-73.90218,8,14,277,2015926,2032610026,Kingsbridge Heights-Van Cortlandt Village
46499,221137,BRONX,2682,BAILEY AVENUE,10463,55,0,0,0,12/27/2019,11/1/2018,10/31/2019,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46527,212797,BRONX,3061,BAILEY AVENUE,10463,25,0,0,0,12/5/2022,11/1/2021,10/31/2022,40.877408,-73.902948,8,14,277,2016136,2032660127,Kingsbridge Heights-Van Cortlandt Village
46505,208406,BRONX,2860,BAILEY AVENUE,10463,79,0,0,0,12/15/2021,11/1/2020,10/31/2021,40.87506,-73.904503,8,14,273,2015884,2032600005,Kingsbridge Heights-Van Cortlandt Village
46528,205688,BRONX,3064,BAILEY AVENUE,10463,30,0,0,0,12/23/2021,11/1/2020,10/31/2021,40.877447,-73.902887,8,14,277,2015923,2032610018,Kingsbridge Heights-Van Cortlandt Village
46515,217775,BRONX,2894,BAILEY AVENUE,10463,3,0,0,0,1/3/2023,11/1/2021,10/31/2022,40.875801,-73.904173,8,14,273,2015894,2032600026,Kingsbridge Heights-Van Cortlandt Village
46557,217897,BRONX,3460,BAILEY AVENUE,10463,8,0,0,0,12/5/2022,11/1/2021,10/31/2022,40.88155,-73.899915,8,11,279,2015978,2032620028,Kingsbridge Heights-Van Cortlandt Village
46507,227715,BRONX,2876,BAILEY AVENUE,10463,3,0,0,0,2/9/2021,11/1/2019,10/31/2020,40.875408,-73.904347,8,14,273,2015886,2032600018,Kingsbridge Heights-Van Cortlandt Village
46540,209075,BRONX,3138,BAILEY AVENUE,10463,47,0,0,0,12/5/2022,11/1/2021,10/31/2022,40.878738,-73.901814,8,14,277,2015929,2032610038,Kingsbridge Heights-Van Cortlandt Village
46528,205688,BRONX,3064,BAILEY AVENUE,10463,30,0,0,0,12/31/2020,11/1/2019,10/31/2020,40.877447,-73.902887,8,14,277,2015923,2032610018,Kingsbridge Heights-Van Cortlandt Village
46543,214442,BRONX,3300,BAILEY AVENUE,10463,97,0,0,0,12/5/2022,11/1/2021,10/31/2022,40.879454,-73.901253,8,14,277,2015948,2032610092,Kingsbridge Heights-Van Cortlandt Village
46528,205688,BRONX,3064,BAILEY AVENUE,10463,31,0,0,0,12/26/2019,11/1/2018,10/31/2019,40.877447,-73.902887,8,14,277,2015923,2032610018,Kingsbridge Heights-Van Cortlandt Village
46524,209419,BRONX,3057,BAILEY AVENUE,10463,11,0,0,0,12/18/2018,11/1/2017,11/30/2018,40.877362,-73.902988,8,14,277,2016137,2032660129,Kingsbridge Heights-Van Cortlandt Village
46571,202135,BRONX,3822,BAILEY AVENUE,10463,59,5,5,0,4/7/2021,11/1/2019,10/31/2020,40.884531,-73.897249,8,11,279,2016001,2032630025,Kingsbridge Heights-Van Cortlandt Village
46507,227715,BRONX,2876,BAILEY AVENUE,10463,3,0,0,0,2/28/2023,11/1/2021,10/31/2022,40.875408,-73.904347,8,14,273,2015886,2032600018,Kingsbridge Heights-Van Cortlandt Village
46524,209419,BRONX,3057,BAILEY AVENUE,10463,11,0,0,0,12/12/2019,11/1/2018,10/31/2019,40.877362,-73.902988,8,14,277,2016137,2032660129,Kingsbridge Heights-Van Cortlandt Village
46533,217935,BRONX,3110,BAILEY AVENUE,10463,13,0,0,0,12/22/2020,11/1/2019,10/31/2020,40.87828,-73.90218,8,14,277,2015926,2032610026,Kingsbridge Heights-Van Cortlandt Village
46540,209075,BRONX,3138,BAILEY AVENUE,10463,47,0,0,0,1/15/2020,11/1/2018,10/31/2019,40.878738,-73.901814,8,14,277,2015929,2032610038,Kingsbridge Heights-Van Cortlandt Village
46515,217775,BRONX,2894,BAILEY AVENUE,10463,3,0,0,0,12/21/2021,11/1/2020,10/31/2021,40.875801,-73.904173,8,14,273,2015894,2032600026,Kingsbridge Heights-Van Cortlandt Village
46569,203315,BRONX,3810,BAILEY AVENUE,10463,57,0,0,0,1/11/2022,11/1/2020,10/31/2021,40.884337,-73.897524,8,11,279,2016000,2032630007,Kingsbridge Heights-Van Cortlandt Village
46499,221137,BRONX,2682,BAILEY AVENUE,10463,55,0,0,0,4/21/2022,11/1/2020,10/31/2021,40.871376,-73.906555,7,14,269,2015172,2032390031,University Heights (North)-Fordham
46541,212519,BRONX,3150,BAILEY AVENUE,10463,75,1,1,0,12/30/2021,11/1/2020,10/31/2021,40.878791,-73.901771,8,14,277,2015946,2032610086,Kingsbridge Heights-Van Cortlandt Village
46544,210074,BRONX,3306,BAILEY AVENUE,10463,10,0,0,0,2/15/2019,11/1/2017,11/30/2018,40.87969,-73.901068,8,14,277,2015949,2032610098,Kingsbridge Heights-Van Cortlandt Village
46527,212797,BRONX,3061,BAILEY AVENUE,10463,20,0,0,0,1/10/2019,11/1/2017,11/30/2018,40.877408,-73.902948,8,14,277,2016136,2032660127,Kingsbridge Heights-Van Cortlandt Village
46527,212797,BRONX,3061,BAILEY AVENUE,10463,20,0,0,0,1/10/2019,11/1/2017,11/30/2018,40.877408,-73.902948,8,14,277,2016136,2032660127,Kingsbridge Heights-Van Cortlandt Village
46569,203315,BRONX,3810,BAILEY AVENUE,10463,57,3,3,0,2/25/2019,11/1/2017,11/30/2018,40.884337,-73.897524,8,11,279,2016000,2032630007,Kingsbridge Heights-Van Cortlandt Village
46524,209419,BRONX,3057,BAILEY AVENUE,10463,11,0,0,0,12/2/2021,11/1/2020,10/31/2021,40.877362,-73.902988,8,14,277,2016137,2032660129,Kingsbridge Heights-Van Cortlandt Village
46541,212519,BRONX,3150,BAILEY AVENUE,10463,75,1,1,0,1/15/2020,11/1/2018,10/31/2019,40.878791,-73.901771,8,14,277,2015946,2032610086,Kingsbridge Heights-Van Cortlandt Village
46500,207136,BRONX,2698,BAILEY AVENUE,10463,71,0,0,0,4/7/2021,11/1/2019,10/31/2020,40.87157,-73.90646,7,14,269,2015173,2032390037,University Heights (North)-Fordham
46527,212797,BRONX,3061,BAILEY AVENUE,10463,20,0,0,0,1/10/2019,11/1/2017,11/30/2018,40.877408,-73.902948,8,14,277,2016136,2032660127,Kingsbridge Heights-Van Cortlandt Village
46505,208406,BRONX,2860,BAILEY AVENUE,10463,79,0,0,0,12/9/2022,11/1/2021,10/31/2022,40.87506,-73.904503,8,14,273,2015884,2032600005,Kingsbridge Heights-Van Cortlandt Village
46540,209075,BRONX,3138,BAILEY AVENUE,10463,47,0,0,0,12/30/2021,11/1/2020,10/31/2021,40.878738,-73.901814,8,14,277,2015929,2032610038,Kingsbridge Heights-Van Cortlandt Village
46502,217790,BRONX,2800,BAILEY AVENUE,10463,92,0,0,0,12/2/2021,11/1/2020,10/31/2021,40.873356,-73.905554,8,14,273,2015865,2032590006,Kingsbridge Heights-Van Cortlandt Village
46525,217797,BRONX,3058,BAILEY AVENUE,10463,9,0,0,0,12/20/2022,11/1/2021,10/31/2022,40.877375,-73.902948,8,14,277,2015921,2032610015,Kingsbridge Heights-Van Cortlandt Village
